,review_rating,review_text,verified_purchase,total_words,total_characters,total_stopwords,total_punctuations,total_uppercases,sentiment,sentiment_label
1395,1,previou review purchas offer sure formula chang streaki orang see streak dri would buy search better product,False,34,194,16,6,4,0.5,positive
1396,5,verri happi comfort time thank much,True,18,81,12,0,1,0.2,positive
1397,5,caught sudden nice weather still pale uncook chip bought bottl tri first time use coupl streak leg read instruct realis say must appli circl next day use liber amount made sure use circular motion delight second day enough colour go bare leg also cover streak appli day run look like away week sun realli natur even colour bit whiff fake tan first appli wear hour skin feel smooth moisturis ad bonu,False,167,798,93,10,14,0.11166666666666669,positive
1398,5,alway long healthi colour skin extrem pale put time use tan product well disastr howev first success product use creat beauti even healthi natur tan within day could rate enough also sensit spot prone skin face abl use face success well long last deepli moisturis super natur favourit,False,98,550,47,20,9,0.09703703703703703,positive
1399,5,ive use product day natur tan easi appli like better bondi sand gradual tan slight fake tan smell first wear away pleas,False,46,226,21,4,5,0.020833333333333343,positive
1400,5,use everyday month great love simpl wipe anyway one great remov make leav skin feel refresh definit buy review collect part promot,False,48,258,24,3,4,0.47500000000000003,positive
1401,5,put everi night go bed wake morn skin feel hydrat plump love sensit skin struggl eczema throughout life cream never caus problem love,False,54,261,28,4,6,0.5,positive
1402,5,perfect gentl product focus hydrat tacki also import goe everi cream highli recommend,False,29,158,12,9,3,1.0,positive
1403,5,friend told dove month back recommend particular one see though make skin beauti soft smell devin honestli live without alway buy scent signatur haha nice see offer buy nearli go saver instead get normal overal buy smell pamper love bath get scent dove bubbl bath heheh enjoy,False,104,532,48,20,15,0.2503367003367003,positive
1404,5,favorit afford bodi wash super moistur doesnt leav bad residu scent fresh highli recommend,False,23,142,9,5,3,-0.02222222222222218,negative
1405,5,go bodi wash leav skin feel super soft doesnt irrit sensit skin harsh perfum chemic continu use product everi shower bath also pretti inexpens,False,36,212,12,3,4,0.07777777777777778,positive
1406,5,smell great realli help moistur skin realli soft smooth skin,False,19,100,9,2,2,0.43333333333333335,positive
1407,5,bodi wash help dri skin get realli bad red bump dryness help tremend smell amaz leav skin feel smooth silki buy anoth bodi wash,False,41,215,17,4,2,-0.09999999999999994,negative
1408,4,soap love scent plenti would prefer longer last scent bodi comparison product overal would recommend,False,29,166,14,2,3,0.25,positive
1409,5,recommend anyon dri skin doesnt like feel oili skin soft glow afford,False,26,135,14,3,3,0.1,positive
1410,4,moistur nice thick consist smooth soft skin smell amaz long last clean,False,16,105,4,4,3,0.15952380952380954,positive
1411,5,smell wonder light clean scent leav skin feel moistur smooth bodi wash use go afford would continu recommend friend famili,False,41,220,20,6,6,0.3888888888888889,positive
1412,5,tri fake tan best far look natur amaz,False,15,75,6,2,1,0.19999999999999998,positive
1413,4,quit fair skin hard find product make go streaki look like spray orang juic well appli week skin look feel amaz mani comment nice colour skin went back bought bottl today reason give star develop smell bit strong smell like cook haha get amaz result happi highli recommend,False,104,521,51,8,10,0.2736111111111111,positive
1414,4,purchas week ago use time second applic alreadi nice subtl tan expect work quick would say get dispos glove even wash hand straight away notic odd mark hand,False,46,248,17,1,3,0.19333333333333333,positive
1415,5,bought long ago special offer expect much rare lotion give desir effect howev one absolut perfect tan effect natur blotch patch gorgeou brown colour recommend,False,45,255,18,6,3,0.4017857142857143,positive
1416,2,bought fair hide sunshin howev product felt good moistur howev felt clingi greazi minut hour wait cream remain sticki also chang skin colour realli disappoint advis buy product,False,56,305,27,6,7,0.7,positive
1417,2,purchas offer blindingli white leg need bit help want gradual tanner less chanc obviou streak smelt nice applic light floral scent howev within hour smelt stronger actual full fake tan unpleas could also feel cream sit skin fulli absorb dri actual tan result bare notic buy,False,83,458,35,11,7,0.08148148148148149,positive
1418,5,love fair hair blue eye lili white skin older ladi burn crisp sun uncov return holiday want least look like tan cold bought offer went fair med first time put arm sparingli didnt realli notic much although defin someth today thought let add bit usual morn shower appli bit liber arm leg face comment today love glow develop nice today sassi look healthi bod feel good bought anoth tube order whilst offer hate sit sun burn unless cover p lotion safe way get bronz look streak easi appli doesnt stain hand slight tan smell much hook,False,191,948,91,24,17,0.16578947368421051,positive
1419,4,realli like light colour product give easi use streak free howev read lot review mani claim lotion dri quickli howev experi spend hour dri sticki day,False,46,246,19,6,3,0.4,positive
1420,5,husband like dove extra fresh nice fresh clean smell,False,12,65,3,2,12,0.31333333333333335,positive
1421,5,start use product month ago stop sweat stay dri day first time sweat control year confid return great tri product give day kick,False,48,248,22,8,7,0.525,positive
1422,5,final found deodor menopaus women,False,8,51,3,1,1,0.0,neutral
1423,5,realli clean fresh smell fragranc absolut last day long x kept wonder fresh dri x love dove product x especi bodi wash deodor x,False,36,196,12,0,2,0.23611111111111113,positive
1424,5,look good face spf long especi weather start improv alway found expensic happi inexpens oili skin make greasi look amaz makeup makeup look much better foundat goe smoothli pore hardli visibl love love love realli mositur good sun protect,False,89,460,46,9,7,0.47857142857142854,positive
1425,5,start use cerav facial lotion month ago sinc constant breakout norm want love product persist recent decid enough enough pick simpl one best thing done within two day current spot begun clear overal look face much calmer goe show fanci long name sciencey product alway come top simpl gentl product like one,False,98,528,44,14,10,0.1875,positive
1426,5,amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz skin use feel soft stop use wont use skin brand x,False,42,228,18,5,0,0.05,positive
1427,5,realli enjoy use product compar favour expens brand,False,14,97,5,2,1,0.4,positive
1428,5,alway use differ brand gradual ran smell alway put half price enough point use thought would give tri smell love skin soft goe well use like moisturis wash palm wipe look amaz use rather usual st moritz natur look quit pale found applic medium dark perfect last quit day notic start disappear quit subtli great product must buy,False,115,605,51,37,54,0.16233333333333336,positive
1429,5,love dove bath product soap bar dove scent quarter moisturis dri soap,False,22,120,9,5,3,0.5,positive
1430,5,nice fresh fabric soften,True,4,27,0,0,1,0.44999999999999996,positive
1431,5,product amaz valu money smell love soft job well would recommend purchas,False,22,123,10,3,3,0.3,positive
1432,5,great product thank,True,3,20,0,0,1,0.8,positive
1433,4,happi,True,1,5,0,0,1,0.0,neutral
1434,5,okay hair like us sure less year meant care bit right probabl best shampoo ever own need buy like bottl year feel good got condition equal good bought size,True,67,319,33,9,5,0.45767195767195773,positive
1435,1,gave everyon gave pack rash spot,True,13,54,7,0,2,0.0,neutral
1436,4,great fragranc strike right balanc although wife complain small bottl difficult pour accur probabl slurp reckon full measur fact nearer two full measur realli quick way use small ml bottl use cap measur suppos find econom way use condition cool fragranc actual carri cloth make smell like fresh sky know thing smell like someth els realli like condition bottl made recycl plastic manufactur ask custom recycl new bottl go path third time around three star product anoth one good green,False,170,906,81,14,14,0.16036075036075037,positive
1437,4,great price bottl need small amount half cap wash soften cloth smell nice last want someth linger tri lenor unstopp soften cloth said soften effect notic even handwash delic underwear like ultra concentr reduc size bottl storag,False,69,407,30,15,6,0.19666666666666668,positive
1438,5,ultra concentr fabric condition initi surpris small bottl read side need half cap product bottl last nice abl fit bottl kitchen cupboard find half cap enough live area hard water cloth came wash feel soft smell love realli like scent although noth special gener floral fabric condition scent,False,111,567,60,8,7,0.1015422077922078,positive
1439,1,bought one smaller size bottl soften compar qualiti disappoint find much thinner kind find shop heavili dilut real save go back get shop cancel subscript,True,53,287,28,3,2,0.2,positive
1440,5,buy time problem item,True,9,42,5,0,1,0.0,neutral
1441,5,perfect tast salti flavour yeast base product buy today honest love toast,False,21,117,9,4,3,0.32499999999999996,positive
1442,5,love pot noodl plenti curri flavour brill snack anytim easi prepar great valu money cheaper supermarket definit recommend,True,26,161,8,6,7,0.65,positive
1443,5,household normal use comfort howev use fresh sky scent must say realli nice go snif directli bottl concentr scent much intens realli ultra concentr allow much smaller bottl need use much wash machin either half lid worth smaller bottl cours make carbon footprint smaller addit bottl made recycl plastic bonu bottl lid recycl back downsid sleev make sure remov throw bottl recycl hope work make whole thing recycl futur good valu money great scent though latter subject,False,151,850,68,27,9,0.21274509803921568,positive
1444,5,love,True,1,6,0,0,1,0.5,positive
1445,5,list pack concentr fabric soften although receiv sampl review purpos note contain made recycl plastic suitabl recycl need remov plastic wrap hold product inform bottl use need beforehand dose inform found need use jar open remov lid first time guess good receiv via post mean less chanc lid come loos spill content parcel rather onto cloth like scent transfer well laundri leav smell floral without overli sweet would worth snif shop commit larg pack howev laundri scent everyon tast soft fantast particularli notic laundri dri outsid normal make feel stiff bottl cover load kg manag larger kg load bottl look small liquid concentr use dose cap rather pour machin otherwis use much probabl,False,226,1260,105,30,14,0.08511904761904762,positive
1446,5,kid spend whole week without pot noodl favourit flavour great big pot larger averag bargain price amazon,True,30,162,13,3,4,0.25,positive
1447,4,love scent fresh flower fushia realli make good job fragranc cloth wash bottl small liquid condens type bottl capabl wash appar howev would say get realli fragranc use littl say bottl howev may tast honest like laundri fragrant put liquid soap condition drawer measur small amount lid,False,106,538,60,15,6,0.26666666666666666,positive
1448,5,shop bought much expens l paid unless special offer deal excel valu money full flavour tasti snack anytim definit recommend,True,33,188,12,3,3,0.30238095238095236,positive
1449,5,effici effect nice fragranc best wash product howev towel linen everi third time use pre wash least hour,True,31,173,11,8,5,0.325,positive
1450,2,wild eye enthusiast ask rate free magnum part promot perhap err gener side pay custom howev noth write home uncomfort flavour clash dark chocol coat sickli sweet raspberri sauc cover core difficult describ core remind cheapest imagin insipid brand raspberri ice cream littl smooth creami find magnum almost rush product develop process end bitter raspberri rippl stick disappoint consid could,False,117,703,53,18,10,0.07142857142857142,positive
1451,1,use soften forev colour chang smell nice use u happen,False,27,140,16,7,2,0.6,positive
1452,1,say gluten free use one beef casserol spent next day sat toilet contain barley good coeliac peopl,False,29,147,12,4,1,0.19333333333333333,positive
1453,5,one first cream handwash could cheaper nice fragranc soften hand better liquid good name oh wing dove one kitchen one bathroom shower room recommend highli star,False,34,235,13,24,0,0.5125,positive
1454,5,use product face includ make skin feel soft smooth squeaki clean downsid crave smell bad pregnanc physic stop eat,False,41,217,20,6,4,0.04166666666666671,positive
1455,5,bought first time coupl week ago smell amaz fragranc last age buy,False,27,136,14,3,3,0.125,positive
1456,3,chang colour perfum product use condition year chang anoth fragranc manufactur,False,30,168,19,2,3,0.0,neutral
1457,4,buy veg stock cube big batch week bought strong flavour sure bland recipebut good need look start look elsewher,False,36,192,17,1,9,0.29333333333333333,positive
1458,5,great shampoo use wash hair,True,7,39,2,1,1,0.8,positive
1459,5,incred servic bargain price thank simpl,True,8,55,1,4,3,0.0,neutral
1460,5,pack bottl laundri condition realli nice scent inde market would call fresh smell nice sure sky smell ever condition littl goe long way concentr need way way less get wash bottl lot save straight bat vs normal condition nice good littl bottl would recommend,False,81,439,31,18,5,0.3433333333333334,positive
1461,5,know go get comfort regard feel smell post wash super concentr fabric condition smell great use much less plastic recycl sourc say need use fraction ammount liquid non concentr varieti result happi say claim product seem true like tradit comfort smell buy confid,False,83,459,38,7,7,0.32916666666666666,positive
1462,5,realli like scent overpow pleasant leav cloth feel softer particularli like fact bottl recycl remov wrap around recycl product concentr plu storag eas use easi measur use great valu,False,67,357,33,8,5,0.7666666666666666,positive
1463,5,good bundl product realli good dealt post holiday laundri realli well love scent product laundri come clean smell lush daughter realli sensit skin whilst rest use use laundri product use non bio laundri bundl good irrit skin smell love think good valu great subscrib save kit could deliv hous regularli laundri littl effort wherea go shop trawl around laundri product offer faff great product great scent great job,False,130,707,62,20,6,0.6222222222222221,positive
1464,4,use wash cloth grandchildren excema one grandchildren product irrit condit nice abl wash everyon cloth altogeth rather separ excema product smell fresh clean although get wash pack soften need buy soften,False,76,424,45,5,4,0.4222222222222222,positive
1465,5,good bulk price,True,3,16,0,1,1,0.7,positive
1466,5,good,True,1,4,0,0,1,0.7,positive
1467,5,son love product would recommend especi youth,True,11,65,4,0,0,0.5,positive
1468,5,highli recommend,True,2,18,0,0,0,0.0,neutral
1469,3,good,True,1,4,0,0,0,0.7,positive
1470,4,bottl smaller lighter touch stiff hand find much easier pick pour tradit larger bottl although bit struggl get lid first time scent fresh floral pleasant overpow linger wash well afterward bottl reason good valu littl goe long way half cap recommend wash kg full cap larger wash wash base half cap dose kg load usual larger load get approxim wash per bottl bottl made recycl plastic recycl except plastic sleev,False,145,772,68,17,11,0.05535714285714283,positive
1471,5,amaz valu money,False,4,23,1,0,1,0.0,neutral
1472,5,disappoint littl goe long way,True,9,45,4,2,2,-0.05,negative
1473,4,ok,True,1,2,0,0,1,0.5,positive
1474,1,use condition smell intens tri one amazon good offer basic cant feel smell cloth seem dilut want nice smell cloth pleas dont buy,True,48,255,23,5,2,0.4333333333333333,positive
1475,4,much cheaper shop work realli well nice scent,True,15,76,7,2,2,0.4,positive
1476,5,great product great price buy,True,8,44,3,0,1,0.8,positive
1477,5,great valu,True,3,13,0,1,2,0.8,positive
1478,5,great size keep close hand big like size get,True,24,100,15,0,1,0.4,positive
1479,5,ml bottl give wash load fuchsia passion fabric condition comfort bottl entir plastic made recycl plastic recycl bottl narrow screw top use measur bottl accur slim pourer dribbl one concentr need cap washload use comfort mani year fuchsia passion fragranc nice light floral fragranc towel cloth felt nice soft wash dri love smell flower hint fruit mango freshli launder cloth strong overpow nice smell wash cloth,False,137,765,62,17,18,0.3925925925925926,positive
1480,5,got deal amaz valu money pack enough wash bottl wash usual basic save got partner sensit skin issu smell clean great,True,56,280,29,8,7,0.18333333333333335,positive
1481,3,impress,False,3,17,2,0,1,0.0,neutral
1482,5,fantast valu love scent buy,True,13,68,7,4,2,0.5,positive
1483,5,clearli latest product variat comfort address environment concern plastic wast product highli concentr come smaller bottl recycl reduc packag transport cost commend concentr product sens fact detect scent even open bottl breath deepli overpow howev dilut form half cap per load add pleasant slightli zesti aroma cloth scent matter tast like wash feel soft pleasant though alreadi regular comfort user form product repres good valu qualiti product want lessen impact environ albeit smallest way someth,False,159,924,77,30,12,0.28888888888888886,positive
1484,1,usual use secret best countri mile mani mani anti perspir tri mani year ad pantri order get free deliveri wow rubbish hr use start feel wet sticki arm fairli sedentari day recommend one worst tri one star love smell though even littl strong back secret,True,88,455,36,14,9,0.025757575757575757,positive
1485,5,anoth bathroom shelf,True,5,29,2,0,1,0.0,neutral
1486,5,valu,True,1,5,0,0,1,0.0,neutral
1487,5,great conveni product much easier powder liquid,True,9,58,2,0,1,0.5,positive
1488,5,great offer work bag buy,True,15,64,7,2,3,0.8,positive
1489,2,bought think got bargain wash howev disappoint concentr wateri scent strong need put wash cloth rather recommend amount,True,44,243,22,4,9,0.4333333333333333,positive
1490,1,outer layer cover liquid becom sticki gel stick cloth hard remov,True,19,104,8,2,1,-0.2916666666666667,negative
1491,5,nice,True,1,4,0,0,1,0.6,positive
1492,5,get non bio great valu,True,8,36,1,1,0,0.8,positive
1493,5,great valu money,True,4,21,1,0,1,0.8,positive
1494,5,great price number wash get ad bonu carri heavi pack home supermarket deliv door need effect clean easi use,True,49,249,28,5,4,0.5833333333333334,positive
1495,5,excel item use time great deliveri servic valu qualiti,False,14,83,5,3,1,0.8,positive
1496,5,superb kit persil non bio great use cloth realli stubborn stain great one word warn although say handl c wash tend go least ensur gel thoroughli rins machin cloth wash machin repair guy told fals economi especi use gel build time caus issu comfort realli nice leav fabric soft huggabl,False,93,484,42,9,8,0.5000000000000001,positive
1497,5,brilliant product love persia,True,6,36,0,1,2,0.7,positive
1498,5,larg amount laundri yesterday immedi impress scent fabric condition fuchsia passion delight love scent ultra concentr need littl amount tumbl dri cloth came soft smell love often find tumbl dryer make laundri lose scent occas dri cloth cloth hors delight whole room took love scent impress comfort concentr fabric condition use recycl plastic bottl cut amount plastic use whole bottl bar wrapper recycl bottl small see pictur ultra concentr still last long larger bottl highli recommend product,False,147,835,70,13,12,0.16999999999999998,positive
1499,5,great valu money wash smell love use,True,13,63,4,3,1,0.65,positive
1500,5,love smell,True,3,14,1,0,1,0.5,positive
1501,5,good,True,1,4,0,0,1,0.7,positive
1502,5,good price carri heavi item home shop,True,11,58,4,0,1,0.7,positive
1503,5,great item bargain price,True,4,24,0,0,1,0.8,positive
1504,5,excel valu money last long better deodor use,True,14,85,5,2,3,0.15,positive
1505,5,great valu money would buy use wash,True,12,60,4,1,2,0.8,positive
1506,5,fab deal day go deodor usual,True,14,65,6,0,3,-0.25,negative
1507,5,wash cloth,True,3,18,1,0,1,0.0,neutral
1508,4,mistak littl bottl think worth money often offer big one amaz fabric softner though scent amaz,True,36,195,19,6,2,0.15,positive
1509,5,good price,True,2,10,0,0,1,0.7,positive
1510,5,happi order arriv day promis,True,10,57,5,1,1,0.0,neutral
1511,4,great lot effort made reduc plastic need product make soften concentr less need though see buyer say still use amount use larger bottl probabl explain much said label explain littl goe long way product fuchsia perfum version smell ok overpow big plu difficulti intens perfum product past note outer plastic sleev recycl need dispos separ,False,122,671,64,12,9,0.12916666666666668,positive
1512,4,great product,True,2,13,0,0,1,0.8,positive
1513,4,fabric condition leav cloth soft also smell beauti anoth ad bonu pure ideal son sensit skin suitabl adult children belov pet sensit skin cloth left feel incred soft smell gorgeou,True,48,305,18,9,5,0.23571428571428577,positive
1514,5,leav nice smell cloth feel soft,False,9,49,3,1,1,0.35,positive
1515,5,great valu,True,2,11,0,0,1,0.8,positive
1516,5,storag alway better buy bigger volum keep big bottl garag top smaller bottl close wash machin great qualiti well known brand,True,35,193,14,3,3,0.3,positive
1517,5,use brand forev love way never upset skin especi wash sheet item next bodi jean underwear ever sinc small babi help grandchildren child friendli brand wash product recommend skin foundat mean tri eczema afflict skin item confid smaller ultra concentr pure comfort extra mean dish extra help soft requir littl amount job altogeth wash two handi bottl persil non bio liquid deterg care measur bubbl pod wast soft water area lesser amount use ye still sort everyday stain worri scent fresh clean whole hous smell love laundri go air iron,False,167,954,78,23,17,0.07093837535014005,positive
1518,5,order everi month good valu alway arriv time find remov make gentl skin exfoli side soft side fussi wipe suit need exactli smell either us big put leav face feel greasi,True,64,335,27,10,10,0.26666666666666666,positive
1519,5,well worth money,True,4,20,1,0,1,0.3,positive
1520,5,great smell job,True,6,26,2,1,1,0.8,positive
1521,5,ask like review comfort intens fabric condition liquid fuchsia passion ml wash pack said ye love fragranc give wash love outsid fresh fragranc warn small bottl fabric condition ultra concentr littl goe long way nice see bottl made recycl plastic addit compani state save plastic releas less wast less greenhous gase compar comfort blue sky winner everyon want help environ,False,108,622,38,19,25,0.14074074074074072,positive
1522,5,shampoo best bargain also,True,8,45,4,2,2,1.0,positive
1523,5,love smell deodor even though meant men wear,True,17,76,9,0,2,0.5,positive
1524,5,good,True,2,9,1,0,1,0.7,positive
1525,5,love smell wash smell lush smell room cloth put away usual buy offer around,True,30,145,14,2,4,0.11666666666666665,positive
1526,5,like flavour use eat,True,7,35,3,0,2,0.0,neutral
1527,5,good valu money would buy,True,7,36,2,0,1,0.7,positive
1528,5,good,True,1,4,0,0,1,0.7,positive
1529,4,slight scent keep go hour mark cloth,True,10,60,2,3,3,-0.16666666666666666,negative
1530,5,take month finish econom,True,10,59,5,2,2,0.0,neutral
1531,5,nice smell cloth,True,4,21,1,0,1,0.6,positive
1532,5,smell fresh overpow handi buy bulk great price worri shop around good price supermarket regularli,True,31,168,16,3,2,0.6,positive
1533,2,seem like good deal use whole bottl fill bottl basic got bottl less full much smaller look,True,35,175,15,6,4,0.18055555555555555,positive
1534,5,wonder scent keep feel fresh day,True,8,45,2,2,2,0.3,positive
1535,5,long last,True,2,12,0,0,1,-0.025,negative
1536,5,excel product work amazingli,True,6,43,2,1,1,0.0,neutral
1537,5,complain favourit smell good second time buy bulk,True,15,88,4,4,5,0.35,positive
1538,5,hunger,True,1,6,0,0,1,0.0,neutral
1539,5,ultra concentr use much half cap full fine scent nice floral smell concentr sniff test direct bottom cours seem bit intens end result bunch nice scent cloth scent smell alway subject bottl made recycl plastic outer sleev recycl great step forward thumb,False,94,494,51,18,5,0.31666666666666665,positive
1540,5,love soften found bargain buy despit struggl space home smell absolut amaz small amount enough make whole hous smell beauti,True,43,228,22,3,6,0.1125,positive
1541,5,smell nice alway wake morn,True,13,59,8,1,1,0.6,positive
1542,5,love,True,2,7,1,0,1,0.5,positive
1543,5,excel,True,2,14,1,0,10,0.0,neutral
1544,5,conveni smell great soft fluffi,True,8,43,1,2,3,0.45,positive
1545,5,let know back offer pl,True,8,34,3,0,0,0.0,neutral
1546,5,cheap purchas bulk smell fantast last long,True,14,72,7,1,3,0.11666666666666668,positive
1547,5,valu money smell love,True,6,32,2,0,1,0.5,positive
1548,5,els say fantast valu money last month wash load everi day sometim,True,27,127,12,6,4,0.0,neutral
1549,5,love smell need use half cap full load soft fragrant wash work well hard water environ compact bottl easi store,False,34,177,14,4,4,0.09833333333333333,positive
1550,3,set sensit wash soap perfectli good clean well decent scent last even better concentr comfort bottl mean much easier store price touch heavi view overal use set wash machin product certainli clean well,False,58,320,24,6,6,0.2484375,positive
1551,5,hype attach scent fabric condition someth famili ignor want cloth smell fresh pleasant wash soft comfort wear product econom fortun one fulfil criteria say smell fresh pleasant mean stink place scent overpow wilt everyth yard radiu fortun get gener thumb could done without word big wonder smell alarm call purchas whisk away favourit perfum want cloth big smell life,False,138,747,73,21,11,0.23177083333333331,positive
1552,5,smell gorgeou even dri tumbl great valu money subscript servic,True,21,117,10,2,4,0.8,positive
1553,5,gentl skin kind version within persil comfort rang bundl pack practic suggest offer good valu compar individu retail price x wash persil x wash comfort make fabric soften effect free rememb use persil non biolog laundri deterg choic brand grew one irrit eczema allergi prone skin sever member famili pleasant overli domin scent fluid formul mean use even cold wash comfort highli concentr version quit small bottl real life bottl rather smaller product photo make appear relat persil repres poor valu wash worth wash worth regardless size contain come small size good job keep use packag materi,False,171,986,71,22,14,0.14138888888888884,positive
1554,5,good buy smell lush,True,4,20,0,0,0,0.39999999999999997,positive
1555,5,use persil non bio mani year chang brand specif babi eight year ago bit homecom use realli like flip top open smoothli product pour dispens ball much easier crosscut design usual brand requir fair amount pressur never problem well persil clean chang machin load babi cloth togeth stain muslin bed came spotless addit comfort pure condition laundri soft smell love also perform well gener wash decid go back use persil non bio frustrat free dispens perform well kind skin use made wonder ever left brand first place,False,162,888,75,20,15,0.25578231292517006,positive
1556,5,regularli use comfort intens condition fuscia scent one favourit tri fresh sky one nice fuscia one beauti scent last long time use along match scent pearl use half cap along normal deterg dri incred dreami scent realli last smell subtli open wardrob love bumper box good way buy bulk go supermaket look special offer highli recommend best condition tri,False,113,610,50,13,12,0.28253968253968254,positive
1557,5,although biolog deterg gener effect non bio version version persil work well enough babi wear normal soil cloth older peopl sensit skin handi pack includ two bottl persil non bio liquid deterg wash size one comfort pure fabric condition wash size decent valu eleven pound current amazon two non biolog product dermatolog test endors british skin foundat develop especi kind sensit babi skin good clean power non biolog wash deterg soft safe condit well worth tri littl one cloth sensit skin,False,125,781,44,14,14,0.25109890109890104,positive
1558,5,laundri set excel valu like smell persil realli fresh strong cloth retain clean scent comfort soften effect would recommend famili young kid,False,38,222,15,6,5,0.30000000000000004,positive
1559,5,great money save subscript,True,4,31,0,0,1,0.8,positive
1560,5,current price work p per wash consid price label fabric condition good valu okay buy box enough storag space way go pleasant scent good size though hous use bigger bottl claim wash per bottl use recommend cap admit use slightli okay label stuff cheaper come larger size tend use bit wash,False,121,603,62,21,6,0.3481481481481481,positive
1561,3,bulk buy intens version seem way get true valu money unless spot deal follow bottl instruct half cap measur enough get job done properli scent love realli seem last well even time wash pleas overal would probabl get standard comfort default offer treat perhap even better bigger bottl get money,False,90,476,40,5,7,0.14791666666666667,positive
1562,5,easi conveni use leav laundri fresh clean,True,10,60,3,2,1,0.33333333333333337,positive
1563,2,averag good l oreal half price ok noth special like seem think,True,25,121,10,7,4,0.3476190476190476,positive
1564,5,sure live hype comfort clearli lead brand market leader want use fabric softer inspir confid person use fabric soften towel certainli seem lead soft nice fragranc valu money excel product definit better cheaper brand work smell harsh,False,80,426,39,3,5,0.27272727272727276,positive
1565,5,big babi still realli sensit skin son also sensit skin use persil non bio visit never found fabric condition certifi british skin foundat comfort pure excel famili due visit last week freshli launder bed wash well felt nice soft subtl scent pleasant set product great valu highli recommend product,False,97,521,44,9,15,0.2580687830687831,positive
1566,5,one favourit alway feel like stop get shop normal prize see deal buzz keep partner go cloth smell amaz happi,True,52,254,32,3,7,0.15,positive
1567,5,tradit comfort love fresh fragranc alway use condition product gave gift cloth linger fresh subtl aroma,False,24,148,8,2,2,0.3666666666666667,positive
1568,5,great thank,True,2,12,0,0,1,0.8,positive
1569,5,alway use wash,True,6,30,3,0,1,0.0,neutral
1570,5,clearli latest product variat comfort address environment concern plastic wast product highli concentr come smaller bottl recycl reduc packag transport cost commend concentr product sens fact detect scent even open bottl breath deepli overpow howev dilut form half cap per load add pleasant attract floweri aroma cloth scent matter tast like wash feel soft pleasant though alreadi regular comfort user form product repres good valu qualiti product want lessen impact environ albeit smallest way someth,False,159,933,77,32,12,0.28888888888888886,positive
1571,5,good,True,1,4,0,0,0,0.7,positive
1572,5,great valu money love product,True,7,40,2,1,2,0.65,positive
1573,5,love stuff long last smell gentl skin dog bed allergi,True,18,96,8,1,1,0.15,positive
1574,5,three pack lynx shower gel decent larg size,True,9,49,1,2,2,0.16666666666666666,positive
1575,5,eat marmit nearli year alway gram jar cupboard tri butter toast mucki fat pork drip brown jelli toast sandwich chees slice tomato slice boil egg put toast bean toast add coupl teaspoon mug hot water tasti drink good stew casserol mix butter bake potato definit love hate thing love alway take holiday think avail wherev go,False,109,556,50,18,11,0.22999999999999998,positive
1576,5,nice bargain make hair smell love smooth,True,13,65,6,1,2,0.5,positive
1577,5,comfort alway go brand fabric soften come across fragranc compact rang open bottl fragranc quit strong concern go overpow cloth due fact need small amount fragranc actual quit subtl wash complet cloth love soft ha reaction excema prone skin anoth hit comfort,False,91,486,49,6,9,0.09404761904761905,positive
1578,5,good product,True,2,12,0,0,1,0.7,positive
1579,5,x ml comfort intens laundri condition liquid form give wash make bottl found sale give save howev found wash would make expens worth check around price like product use sometim give extra wash fresh smell softer wash well worth use thing recommend check price etc buy,False,97,520,43,14,15,0.22499999999999998,positive
1580,5,good,True,1,4,0,0,0,0.7,positive
1581,5,thank,True,2,9,1,0,0,0.0,neutral
1582,5,good price,True,2,10,0,0,0,0.7,positive
1583,5,expect,True,2,11,1,0,1,0.0,neutral
1584,1,receiv damag,True,2,16,0,0,1,0.0,neutral
1585,1,got fake thin see smell,True,15,71,9,2,3,-0.45,negative
1586,4,bit worri product call intens might leav overpow scent laundri want walk around smell fabric condition thank like scent leav fresh quit subtl dri linger around without pervas fresh sky fragranc appeal chemic like fruiti floral mix suit household item cloth thing like towel bed linen left soften fresh smell appreci small bottl size concentr liquid less environment impact think concentr liquid less effect soften dilut liquid look best soften consid full size bottl prefer subtl soften effect fresh fragranc concentr version great buy,False,156,929,73,19,10,0.2515151515151515,positive
1587,5,rd time order shampoo smell good content bottl thick liquidi feel like velvet actual use hair feel softer chose shampoo,True,45,225,24,3,6,0.1333333333333333,positive
1588,4,current sell price compar supermarket product good smell pleasant need add small amount get cloth smell fresh,False,35,192,16,4,1,0.29666666666666663,positive
1589,2,bare get wash valu money,True,14,63,6,2,2,0.05,positive
1590,5,although bottl ml condition concentr use half capful time mean get wash per bottl bottl made recycl plastic turn recycl though sleev bonu fuchsia smell pleasant cloth end nice soft warn keep solut away children eye common sens anyway highli recommend,False,86,462,42,14,5,0.10902777777777777,positive
1591,5,good qualiti,True,2,12,0,0,1,0.7,positive
1592,1,sent g pop noodl instead advertis g pop noodl king,True,16,84,6,0,1,0.0,neutral
1593,5,keep dri smell good,True,7,32,3,0,0,0.7,positive
1594,5,good price,True,2,10,0,0,9,0.7,positive
1595,5,great valu,True,2,11,0,0,1,0.8,positive
1596,5,love smell overpow last week machin wear,True,12,72,4,4,2,0.25,positive
1597,5,love,True,3,9,2,0,1,0.5,positive
